Halomonas sp. BR055,121996
Rhizophagus sp. S1,5670661
Lachnellula calyciformis,753217
Ochrobactrum sp. Yw15,883096
Cortinarius junghuhnii,697127
Lysobacter caeni,5377654
Coleochaete sp. 327d3,453651
Candidatus Halomonas phosphatis,459902
Tomentella sp. AFTOL-ID 1016,332449
Rhabdopleura normani,478646
Albugo candida,47845
Mychodea acanthymenia,174329
Bradyrhizobium sp. ISLU12,481278
Pyropia sp. CHK,5923624
Chondria sp.,239002
Eunotia sp. 116,5655734
Dioszegia sp. YA-2016,5985551
Bacillus pumilus,37567
Pseudoalteromonadaceae,462337
Sediminibacterium salmoneum,98936
Galzinia longibasidia,3807317
[Candida] railenensis,588396
Vibrio campbellii,77949
Desulfonema sp. enrichment culture clone CIBANICRA-SRB43,None
Inocybe grammopodia,827852
Stylaster cf. multiplex AL-2008,23453
Myrtapenidiella pleurocarpae,7512228
Melanogaster variegatus,859492
Clypeosphaeria mamillana,173687
Nevskia ramosa,282163
Bacillus sp. R-33857,163566
Cephalodella gibba,492250
Phaeotremella sp.,None
Rhodospirillaceae,810826
Auricularia auricula-judae,567825
Achlya bisexualis,555788
Armophorida,850185
Arthrobacter sp. A2027,50405
Chitinimonas sp. HME7960,194421
Mesenchytraeus cf. pedatus SL-2017,7486907
Halobacillus sp. YACS19,65974
Dongia sp. CB 286422,5900714
Filobasidium uniguttulatum,133075
Nitrospirillum amazonense,878819
Schizomeris leibleinii,401401
Pythium sp. YYL-2011b,4028907
Mariannaea dimorpha,5481815
Hymenochaetales,193965
Mazzaella flaccida,948486
Azospirillum canadense,733886
Sporobolomyces ruberrimus,912500
Parvularcula lutaonensis,287125
Phaeosphaeria juncicola,883664
Ramularia collo-cygni,514702
Rhizophagus irregularis,403130
Cyrtolophosis mucicola,81749
Pseudomonas sp. An30H-SC-S,389903
Ulva flexuosa,876079
Cryptomonadales,7645937
Rhabdobacter roseus,5572746
Bacillus sp. IDA4921,800049
Chlamydomonas sp. CCAP 11/169,882240
Eurhynchium striatum,741347
Chondromyces sp. canine oral taxon 128,622370
Pedinellales,432903
Enterobacter cloacae,648458
Roseivivax sp. CPA-41,5900303
Fusarium ciliatum,262011
Selenidium orientale,718749
Coxiella endosymbiont of Amblyomma americanum,938967
Ophiosphaerella herpotricha,282728
Clostridium sp. WST-8,488769
Ferruginibacter lapsinanis,1053171
Ureibacillus sp. FZSF03,5893923
Penicillium restrictum,298803
Dechloromonas sp. S11,5237282
Sideroxydans lithotrophicus,861827
Lithothrix aspergillum,559060
Interfilum massjukiae,558352
Cystofilobasidiales,849463
Lophiostoma chamaecyparidis,285288
Cyrtolophosididae,209364
Crustomyces subabruptus,4099837
Cymbella subturgidula,184046
Saitozyma paraflava,21543
Spirogyra maxima,629731
Pseudoalteromonas sp. BSw20606,1052679
Cladosporium cladosporioides,187451
Flexithrix dorotheae,275480
Vulcaniibacterium tengchongense,409679
Isosphaera pallida,503827
Ceratobasidium sp. 257,221663
Polyangium sp. xj4,5165592
Endoconidioma populi,327703
Actinopolymorpha alba,573792
Dyella nitratireducens,5912734
Hirsutella strigosa,420607
Trichoderma polysporum,3798177
Coxiella endosymbiont of Ornithodoros kairouanensis,5630678
Thermithiobacillus plumbiphilus,5904767
Bdelloidea,662648
Rhodopirellula sp. SM49,922347
Weeksella virosa,813856
Legionellales,899055
Triticum aestivum,31926
Mycoplasma mobile,249168
Thalassobaculum fulvum,5588175
Granulicella sp. 5B5,5878202
Orthamphisiella breviseries,958040
Gemmatimonas phototrophica,5241905
Legionella quinlivanii,717750
Campanulariidae,945740
Sunxiuqinia faeciviva,4768396
Beauveria bassiana,859705
Salinimicrobium catena,765835
Metarhizium robertsii,766484
Cordyceps sp. CUHK CSM1,747978
Metandrocarpa taylori,299476
Agaricus boisseletii,548531
Brevundimonas sp. FWC04,649488
Wenxinia marina,765843
Peronospora violae,888022
Methylophaga sp. AH1,7038496
Lactobacillus pasteurii,528506
Geobacter sulfurreducens,1089839
Pyrenochaeta sp. G41,5977965
Parastagonospora phoenicicola,7513659
Aleurodiscus sp. YTL-2017a,7526406
Mesoflavibacter zeaxanthinifaciens,986574
Candidatus Nitrosoglobus terrae,7032516
Penicillium digitatum,840875
Thermobia sp. ZG01,144059
Candidatus Electrothrix japonica,5904496
Vicingus serpentipes,7009305
Pseudoalteromonas sp. SN2,5240909
Chytridiaceae,319466
Desulfoarculus sp. BG74,13238
Ectothiorhodospira mobilis,324258
Scenedesmus bijugus,5152871
Azonexus sp. HME6654,322220
Ochrobactrum gallinifaecis,1026432
Festuca bromoides,157930
Gelidibacter sp. COL-42,215870
Dactylella oxyspora,936534
Dendryphion europaeum,5713496
Methylomicrobium sp. XLMV4,5172499
Defluviimonas indica,829667
Euduboscquella sp. ex Favella arcuata,1080723
Stagonosporopsis cucurbitacearum,None
Zobellella sp. J51,1062768
Polyporales,390367
Kluyveromyces nonfermentans,744500
Pseudoperonospora cubensis,532099
Coniophora prasinoides,598719
Desulfovibrionaceae,385234
Nigrograna cangshanensis,7510626
Oceanicella actignis,805226
Allocreadium neotenicum,3667908
Gigaspora margarita,837853
Pseudomonas sp. enrichment culture,None
Oomycetes,555765
Acidisoma sibiricum,20526
Piskurozyma sp.,5985467
Brevundimonas sp. FL10,4782068
Desulfovibrio desulfuricans,37162
Euryhalocaulis caribicus,181492
Klebsormidiales,799390
Skeletonema costatum,569306
Algisphaera agarilytica,5376904
Byssocorticium atrovirens,201859
Halomonas elongata,522901
Bensingtonia naganoensis,1060945
Acidobacterium sp. BK18,155160
Genea cephalonicae,6380669
Rickettsia sp. 60a,311167
Scutellospora sp.,480208
Desulfotomaculum acetoxidans,409962
Alternaria destruens,392278
Acrocalymma sp. K.-L. Chen L119,7513301
Saccharomonospora sp. ZZY-2013,49859
Oedogoniales,916752
Conocybe subpubescens,525735
Exocolpoda augustini,843613
Aurelia sp. 14 LGD-2017,7509083
Enterococcus casseliflavus,631422
Sphingomonas sp. 4WUM2 35,411275
Cryptomonas sp. CCAC 0109,4739034
Phialophora sp. p3901,226911
Chlamydomonas asymmetrica,934603
Leucosporidium intermedium,1010441
Erythrobacter gaetbuli,697704
Woodruffiidae,581773
Coniochaeta canina,418265
Eremothecium sinecaudum,741641
Saprospiraceae,35
Ptychostomum arcticum,384506
Pseudosasa subsolida,3952294
Ampelisca eschrichtii,512226
Glomus aggregatum,1097288
Aquimonas sp. enrichment culture clone 03SUJ1,5173111
Aphelidea,5355148
Drechslera nobleae,515557
Septobasidium sp. 2 RG-2014,5689199
Terrimonas sp. YJ03,63082
Orbiliales,972723
Rhodoferax sp. IMCC1723,117384
Thiomicrospira sp. NV40C1,582403
Russula xerampelina,647038
Lobulomycetales,906922
Preussia grandispora,5495415
Carnobacterium inhibens,403960
Obelia sp. MZUSP 3356,7508209
Colaconema daviesii,151879
Uliginosibacterium sp. M1-21,7030391
Dasania marina,4783519
Pythium nunn,898418
Desmodesmus abundans,893359
Gesiella jameensis,4984618
Desulfonatronobacter acidivorans,4774926
Alternaria papavericola,3735107
Alternaria infectoria,513296
Paenibacillus sp. MN2-8,848049
Plectus cf. frigophilus N22_01,5476233
Azovibrio sp. PV1,826425
Chlamydomonas primoveris,4004088
Cladophialophora sp. L359,1084273
Muriicola jejuensis,114552
Neurospora bonaerensis,83214
Monogenea,473600
Chlamydomonas gloeophila,4004065
Salicola sp. SS1R22,5239676
Chlamydomonas incerta,359011
Blochmannia endosymbiont of Camponotus textor,7032734
Ochromonas sp. CCMP1149,137425
Desulfonatronum alkalitolerans,567840
Capnobotryella sp. MA 4624,208764
Campylobacterales,862644
Katablepharidophyta,269577
Acrosorium ciliolatum,4011301
Ectothiorhodospiraceae,191367
Hartmannula derouxi,677180
Surapoda sp. NJAUEriHN11,5800026
Ixipapillifera pauromitos,5917763
Achlya racemosa,482683
Hyphococcus flavus,5896798
Coryne tricycla,1056693
Meruliopsis sp. UC2023018,5984891
Sistotrema brinkmannii,604162
Acleris maximana,538970
Nierstraszella lineata,704105
Spionidae,912396
Chloroflexi,1041335
Malassezia sympodialis,604327
Alteromonadaceae,191371
Geobacter anodireducens,5165479
Pleurotaceae,13836
Cladosporium aggregatocicatricatum,5977353
Teichospora rubriostiolata,5978967
Porphyrobacter sp. enrichment culture clone a197,None
Heterosiphonia plumosa,1013564
Methylobacterium sp. 365(2014),5381958
Valisia malayana,87419
Extraholosticha sylvatica,2822856
Nitzschia draveillensis,711325
Sideroxydans paludicola,167625
Methylobacterium sp. G03 78-21,5381921
Stenoplax alata,1048972
Stappia sp. BGMRC02046,5996970
Arcobacter sp. EP1,5904615
Hypochnicium lyndoniae,350514
Clostridium sp. enrichment culture clone HT3,5197427
Marininema halotolerans,936318
Brevundimonas sp. C-1-2,5238665
Toxicocladosporium sp. MDC2_4,5714988
Segetibacter sp. A37C11,5887223
Desulfovibrio sp. P23,562201
Neosulcatispora agaves,5978377
Marinilactibacillus psychrotolerans,404314
Cytophaga sp. N05VI,56677
Gonostomum sp. MD-2012,277127
Nannochloris bacillaris,816028
Boletales,207725
Desulfuromusa kysingii,1033096
Formivibrio citricus,501415
Pseudocosmospora vilior,741647
Tepidisphaera mucosa,5575206
Basidiobolus microsporus,1061430
Pirellula sp. SH-Sr6A,5896433
Candidatus Nitrososphaera gargensis,378062
Rhizobium sp. Y21,5899144
Chaetosphaeronema sp.,938520
Amphidinium carterae,746949
Laurenciella marilzae,904419
Plocamium sp. Aus 3 GWS-2011,830160
Porphyridium aerugineum,202890
Sterolibacteriaceae,7030308
Lachnum pudibundum,1089174
Cryptococcus sp. YK-2012,4937094
Pythium adhaerens,788310
Rhodoblastus acidophilus,342143
Endochytrium sp. JEL 324,934089
Capronia sp. 96005a,757023
Chlorococcum sp. Sesoko,None
Terrimonas sp. URHE0054,5887231
Pseudocohnilembus persalinus,519351
Anthomyiidae,116716
Chlamydomonas rapa,934611
Zopfiella longicaudata,798729
Cribrihabitans marinus,19638
Mesorhizobium huakuii,205045
Altererythrobacter oceanensis,5380314
Warnowia sp. BSL-2009a,37326
Striaticonidium humicola,6380085
Bacteroidia,935525
Agaricales,8364
Paratimea constellata,253713
Zhongshania guokunii,4790626
Sphingomonas humi,807021
Cryptosporidium baileyi,314071
Candidatus Amoebophilus asiaticus,4768028
Methylacidiphilum fumariolicum,4795758
Chiayiivirga flava,1032874
Glomus sp. 2 SL-2017,7510967
Glomus sp. 8 ZHNL-2013f,5670593
Actinoplanes sp. IR51-RC111,780204
Arthrobotrys thaumasia,132790
Halorussus sp.,504408
Coniochaeta sp. 11G007,5709210
Axinella damicornis,187786
Thiothrix lacustris,542235
Euplotes sp. SNK-2011,754274
Prionitis lyallii,510369
Fusarium sambucinum,728368
Cyclotella cf. scaldensis G18W53,387163
Neoloricata,632187
Arenimonas sp. LAM-WHM-D11,5283378
Pantoea calida,185667
Sebacinaceae,172586
Flavobacterium sp. V4.BS.09,439886
Linyphiidae,19393
Bacillus sp. enrichment culture clone NHT66,None
Dominikia iranica,5362605
Deinococcaceae,577715
Nitzschia inconspicua,828066
Taphrina wiesneri,958917
Pleionea sp. MEBiC06907,5379583
Chondrostereum purpureum,745356
Hoplinus echinatus,517810
Curvularia homomorpha,3734115
Lentimicrobium saccharophilum,5580514
Orbilia cf. querci A731,5678091
Archaeospora trappei,55157
Rhodophyllis sp. 3GWS,796840
Bacillus sp.,1068896
Streptosporangium nanhuense,5236210
Septoglomus sp. JP-2013,5294327
Cladonia uncialis,982215
Halophytophthora sp. WA26-091603,781830
Kineosporia rhamnosa,631364
Bradyrhizobium sp. URHA0024,5897564
Epicoccum sp. 1 NV-2016,7513989
Distichlis spicata,34383
Clostridium sp. Culture Jar-13,493706
Pleurotus ostreatus,581149
Euzebya sp. DY32-46,5642410
Glomus sp.,622625
Agaricaceae,8360
Desulfobacterium sp. BG33,363240
Cerasicoccus sp. CC-MHH0563,5913712
Candidatus Anammoximicrobium moscowii,5286821
Micropepsis pineolensis,5896516
Carcinomyces polyporina,910573
Cladophialophora sp. K111013-6-12,7514795
Brucellaceae,828127
Penicillium spathulatum,754549
Chitinophaga sp. AM20-66,5887143
Phallus hadriani,984161
Dendryphion nanum,753532
Ilumatobacter nonamiensis,4769350
Mrakia frigida,761626
Cristigera pleuronemoides,2826377
Orchidaceae,568878
Labrenzia sp. BM1,5640526
Archaeosporales,265356
Chlorophyceae,275989
Crepidotus sp. PBM3463,1052637
Orbilia fimicola,309919
Anaeromyces sp. AMG-2014,5420764
Inocybe nitidiuscula,745148
Acetobacter estunensis,5894381
Dyella ginsengisoli,564800
Hymenobacter sp. TAPP3,5886289
Lysobacter sp. YS-37,5912843
Acidisphaera sp. G45-6,7026396
Tomentella lilacinogrisea,998242
Ectothiorhodospira shaposhnikovii,711987
Netrium digitus,916139
Actiniidae,419294
Amathuxidia amythaon,788602
Chitinophaga sp. NR 2-02,5615523
Clostridium sp. r54,660070
Algoriphagus terrigena,826929
Kocuria flava,591520
Sphingomonas sp. S4-A16,612646
Cyclotrichium cyclokaryon,636700
Marinobacter sp. PY97S,915396
Haplotaxida,840750
Desulfonosporus sp. AAN04,64212
Gymnodinium sp. Dino1,4038102
Thermogemmatispora foliorum,105214
Arenicellaceae,5580747
Gaetbulibacter sp.,605464
Hebeloma sp.,413001
Haloferacaceae,5580328
Luteibaculum oceani,4769116
Alteromonadales,767334
Hydropus scabripes,518860
Orbilia asomatica,5302849
Funaria hygrometrica,765280
Cordyceps sp. XSD-72,525456
Gilkeya compacta,939765
Tricladium sp. 117567,5726775
Parasphingopyxis lamellibrachiae,853208
Bardeliella pulchra,1027214
Dermoloma sp. ECV4208,7524032
Williamwhitmania taraxaci,5913799
Anteholosticha marimonilata,644454
Exophiala sp. WW-2009a,562245
Schizothecium aloides,224399
Geastrum saccatum,735805
Microvirga subterranea,809587
Alcanivorax sp.,235734
Kernia pachypleura,950409
Blastocladiella sp. JEL 440,263569
Rubidimonas crustatorum,1048885
Sporormiaceae,335006
Physciaceae,216195
Aphanorrhegma serratum,1060862
Novafabricia sp. Australia DH-2011,18601
Psathyrella aff. gracilis TRTC155531,479702
Candidatus Magnetananas rongchenensis,5394647
Boidinia granulata,897399
Heterotrichida,76878
Cladophialophora sp. 99003a,182839
Aconoidasida,199664
Micrococcaceae,146214
Goniotrichopsis sublittoralis,1041973
Tissierella sp. F6,690523
Deinococcus deserti,291509
Meliniomyces bicolor,285117
Knufia sp.,1038598
Actibacter sediminis,784494
Brandtodinium nutricula,4038171
Bacteriovorax stolpii,956183
Neoascochyta exitialis,257646
Caldicoprobacter guelmensis,1030298
Melica imperfecta,58523
Racemicystis crocea,5904572
Pantoea agglomerans,1032074
Bakuella incheonensis,5663222
Fusarium pseudograminearum,427868
Seiridium cardinale,530238
Comamonas aquatica,23414
Negativicutes,272720
Komagataella phaffii,312896
Ureibacillus thermophilus,341339
Phomopsis columnaris,1058988
Cinetochilum ovale,490280
Cyanobacteria,225495
Granulosicoccus marinus,5239804
Cellvibrio mixtus,72566
Chelatococcus sp.,160158
Mycena sp. Rr28,5306078
Adineta sp. FR.1,440691
Cultroribula sp. BOLD:AAU6071,803288
Chlamydomonas sphaeroides,421888
Rhizopogon gelatinosus,3835277
Helvellaceae,332569
Marinimicrobium sp. ABCh4,676019
Melanagromyza obtusa,594575
Austroafricana parva,371838
Chrysaora pacifica,5424634
Arthrobacter psychrochitiniphilus,342324
Desulfobulbus sp. DSM 2033,870291
Dothideaceae,708964
Halorubellus salinus,985570
Heterosiphonia japonica,488539
Solicoccozyma aeria,80035
[Candida] bromeliacearum,39402
Mesanophrys carcini,953327
Cellulosilyticum lentocellum,352421
Anoxybacillus sp. NBY46,402029
Cyanea nozakii,772995
Rehaibacterium terrae,5172922
Frontonia sp.,360873
Azospirillum fermentarium,1023269
Tapinella atrotomentosa,834577
Filobasidium elegans,422130
Novosphingobium sp. RHLT1-21,1038253
Obelia bidentata,782818
Methylocystis sp. Pao66,5639213
Pilidium acerinum,181906
Saccharophagus sp. MM1-2b,622691
Hymenobacter terrenus,5614016
Azoarcus sp. JMC-UBL 43,367375
Dictyonema sericeum,105911
Anaplasma sp. TC250-2,5642065
Alternaria brassicicola,380927
Cocconeis pediculus,148816
Hahella ganghwensis,905549
Laceyella sacchari,233250
Streptacidiphilus sp. AL.Anaerobic.1,345786
Marphysa brevitentaculata,1020323
Ambispora appendicula,1046557
Phlyctochytrium arcticum,845565
Anchialina agilis,108887
Ascochyta caulina,833046
Gonatozygon aculeatum,878445
Podospora decidua,533566
Calanidae,461532
Acidobacterium sp. SCGC AAA007-K07,5177679
Novosphingobium lentum,515372
Chlorella sp. UMPCCC 1238,5584576
Paracamarosporium hawaiiense,483468
Venturia viennotii,13448
Syntrophobacter sulfatireducens,58804
Peronospora trifolii-minoris,225090
candidate division NC10,4745241
Geoglossum vleugelianum,3687259
Plagiopylidae,179395
Phenylobacterium immobile,1007121
Basidiophora entospora,275960
Rhodotorula diobovata,449874
Chrysaora lactea,256208
Pinnularia neomajor,248546
Candidatus Glomeribacter gigasporarum,668553
Neosetophoma sp.,422771
Hericium erinaceus,240840
Osbornellus borealis,3457705
Goniomonas sp. TGKH7,5574933
Lobochlamys segnis,340080
Sanchytrium tribonematis,7510643
Salarchaeum sp. SL-3,672642
Eionea flava,5240964
Nitrosomonas europaea,830965
Spirochaeta sp. TP422,86616
Marinobacterium sp. AK27,5252635
Pseudomonas sp. PsH,598136
Caldilineaceae,533636
Lulworthia sp. 107aIA,5712096
Cryptococcus sp. CBS 12710,5222964
[Candida] galacta,None
Photobacterium damselae,559593
Bacillus sp. Ult-521,458746
Dunaliella sp. SPMO 112-3,1080505
Hylemonella gracilis,1023978
Phenylobacterium sp. enrichment culture clone C26,None
Pseudogarypinus cooperi,945706
Thermovenabulum gondwanense,16876
Peridiniopsis minima,5655310
Amphidinium asymmetricum,928849
Cellulophaga baltica,409785
Clitopilus griseonigrellus,5306639
Spadicoides bina,45710
Phaeosphaeria sp. URM 7220,7513694
Oribatida,61927
Methylophilaceae,344389
Beauveria australis,94205
Thermomarinilinea lacunifontana,4795903
Pseudopyricularia bothriochloae,5308763
Acidisoma sp. L85,5635675
Clostridium perfringens,16509
Bacillus sp. enrichment culture clone 0-26H03,None
Paenibacillus sp. C-19-1,5243110
Candidatus Brocadia anammoxidans,98018
Pseudozobellia thermophila,497555
Clostridium sp. enrichment culture clone VanCtr93,5197462
Erysipelotrichaceae,5248084
Gallionella capsiferriformans,167633
Nitratireductor basaltis,133533
Trematosphaeria biappendiculata,920747
Lysobacter enzymogenes,737108
Halovibrio sp. K12-34B,1063498
Cytophaga sp. enrichment culture clone Ac-C1,None
Polykrikos herdmaniae,876292
Penicillium sp. NWHC 44736-21-02-02,7515255
Anaerolinea thermolimosa,733659
Surirella ovalis,2814513
Armillaria mellea,1047949
Calliblepharis ciliata,366397
Chlamydomonadales,347099
Ulva australis,531752
Chitinophaga polysaccharea,807883
Maryna ovata,924660
Pectobacteriaceae,5998973
Pediastrum sp. 23 (FA),5293055
Laurencia sp.,904404
Pinnularia subcommutata,587098
Lophium mytilinum,1027793
Colletotrichum acutatum,563425
Pseudoalteromonas sp. BSw20680,831933
Erythrobacter sp. JL1029,218095
Chaetomella raphigera,1024681
Leptosphaeria sp. X9,870657
Calliarthron tuberculosum,508922
Selenomonadales,373134
Pseudomonas sp. CL1.82,887670
Archaeospora sp. PODO7.3,1037747
Amanita muscaria,75257
Aeromonadaceae,160603
Nolanea strictior,5445844
Rhizophydium patellarium,5424117
Rhodoptilum plumosum,929271
Tomentella ellisii,269213
Gayralia oxysperma,711018
Dechloromonas sp. EMB 269,845519
Preussia sp. I49,301998
Siansivirga zeaxanthinifaciens,408303
Allantophomopsis lycopodina,878638
Neoplasta sp. BOLD-2016,6265167
Pseudomaricurvus alcaniphilus,244865
Azohydromonas lata,1063904
Rasamsonia cylindrospora,773865
Melanconiella elegans,1067703
Bryobacter aggregatus,4790908
Cystobacter miniatus,437530
Tomentella botryoides,5683354
Spirochaeta africana,317547
Mycothermus thermophilus,7520056
Roseomonas tokyonensis,677446
Lipomyces suomiensis,3794911
Melittangium boletus,394763
Neobulgaria sp.,929199
Gjaerumia minor,63209
Ruegeria sp.,753375
Dendryphion penicillatum,5713157
Typosyllis pigmentata,627346
Gemmabryum caespiticium,564060
Monostilifera,971438
Powellomyces sp. PL AUS 017,1031389
Dermoloma sp. BW8,7524031
Melittangium lichenicola,872671
Sheathia confusa,914173
Clostridium sp. BG-C131,298196
Hericium coralloides,159293
Taibaiella yonginensis,5615571
Ureibacillus sp.,741788
Russula sp. LM1532,5684163
Sphingomonas sp. WWH15,5238443
Wolffiella rotunda,1009492
Hydrogenophaga atypica,1005543
Fusarium flocciferum,750259
Thermoflavimicrobium dichotomicum,667250
Aquamicrobium lusatiense,289602
Geastrum xerophilum,3837339
Glomus sp. SA98,52642
Leucosporidium golubevii,132987
Mimeoma maculata,4642540
Aquiflexum balticum,281320
Chondria coerulescens,5155218
Fusidium griseum,420330
Tremella subalpina,5985579
Chlamydomonas sp. JIAC4,7042163
Coscinodiscophyceae,850155
Ulvibacter sp. MAR_2010_11,440692
Ocypode platytarsis,2981558
Bolbitiaceae,234956
Tomentellopsis submollis,920257
Kushneria pakistanensis,5625502
Euzebya sp. ZJ0905B7,5885956
Navicula diserta,973999
Adineta vaga,681215
Salisapilia tartarea,43420
Paraglomus brasilianum,398114
Tolypocladium ophioglossoides,161178
Planococcaceae,589416
Bacillus sp. 50W2,800688
Roseibacillus ishigakijimensis,978805
Flexibacter flexilis,686986
Polyangium sorediatum,988008
Harknessia ravenstreetina,801904
Thigmotrichida,673891
Actinoplanes globisporus,120660
Azolla pinnata,751142
Neocucurbitaria unguis-hominis,701882
Dunaliella primolecta,421168
Bhargavaea cecembensis,437565
Peltigera malacea,1003030
Fissidens taxifolius,981709
Sphingomonadales,800600
Pleosporales,18194
Mayamaea atomus,2814336
Pseudo-nitzschia multiseries,782341
Heterometopus palaeformis,703501
Cyclidium varibonneti,2826278
Novosphingobium colocasiae,269932
Klebsormidium nitens,899673
Sphingomonas sp. Cra17,5170866
Oxypoda alternans,700113
Aquimarina sp. CBA3207,5291101
Cortinarius wahkiacus,6381132
Bagliettoa cazzae,1016877
Chlamydomonas sp. KIOST-1,299929
Marinobacter sp. SeaH-As6w,1070218
Desulfotomaculum varum,865394
Desulfotomaculum intricatum,4792056
Burkholderia sp. VUN 10,013,370448
Pseudomonas sp. Z2_T_TSA_31,880805
Aquihabitans daechungensis,4769356
Flavitalea sp. CB 286474,5887200
Philodinidae,831315
Thelonectria discophora,64202
Streptomyces burgazadensis,5373091
Jania sp. KZN2252_MR,5923650
Perspicuibacter marinus,5634711
Zosterodasys agamalievi,1020846
Ruminococcus sp. 15975,676555
Cycloclasticus sp. G,298654
Striaticonidium cinctum,929260
Sphingomonas sp. KSM1,4781013
Exobasidiomycetes,570168
Saprolegnia ferax,923646
Capnobotryella sp. 15a,56510
Spiribacter sp. AK102,7032666
Croceitalea litorea,5291185
Huanghella arctica,4767112
Myrtapenidiella eucalypti,159330
Naganishia antarctica,80036
Achlya conspicua,636665
Kroppenstedtia sp. STS2,5606618
Spiniferodinium galeiforme,80941
Desulfobacteraceae,774775
Frontonia elegans,5986413
Herbaspirillum sp. S20-88,5903682
Neoerysiphe joerstadii,3714973
Polyxenidae,1063011
Sterolibacterium sp. TKU1,644706
Thermothelomyces thermophila,10631
Ankyra judayi,816737
Stokesiidae,373460
Clitocybe cf. abundans TRTC156948,428961
Caulleriella parva,365436
Biddulphia biddulphiana,125309
Chloroflexales,984934
Chrysosphaerella sp. summer,112620
Inocybe cf. soriora JMP0032,570205
Mycosphaerella grandis,371838
Achnanthidium minutissimum,566898
Frontonia tchibisovae,480362
Scarabaeidae,340559
Rhynchogastremataceae,4107398
Actinomadura scrupuli,529602
Bougainvillia sp. PM JRH-2014,5441269
Gymnodinioides pitelkae,328539
Chaetogaster diaphanus,102534
Trichophaea hybrida,757870
Ramularia hydrangeae-macrophyllae,3718575
Closterium striolatum,3854799
Enterococcus sp. C431,1095272
Chlamydomonas simplex,882238
Tetrahymenidae,319309
Candidatus Procabacter sp. OEW1,104992
Euplotes daidaleos,327410
Asticcacaulis solisilvae,952013
Ktedonobacter racemifer,679634
Cytophaga sp. AN-BI4,833528
Eremosphaera viridis,942021
Pyrenochaeta sp. MUT 5216,5714219
Rhodobacter sp. HTCC515,185191
Rhynocoris kumarii,769124
Ameira scotti,1011610
Stella vacuolata,164664
Trachelostyla pediculiformis,972490
Arthrobotrys superba,808919
Bacillus muralis,523602
Fusarium sp. Ecu311,5317166
Demospongiae,67816
Cladonia rangiferina,380720
Chytriomycetaceae,5219615
Radiosphaera negevensis,4735219
Hyaloperonospora dentariae,5988100
Bacillus sp. mixed culture X7-24F,None
Oscarella carmela,862117
Rhodovulum adriaticum,582177
Sphaerophorus globosus,664938
Rhizoplaca chrysoleuca,740527
Aeromonas sp. ED2,912512
Aquisalinus flavus,5588199
Rhizobium sp.,616933
Desulfomicrobium sp. enrichment culture clone CIBANICRA-SRB19,None
Acanthopleuribacter pedis,900175
Myxococcus sp. 116781,981499
Cordyceps sp. CUHK CD14-1,747977
Cycloclasticus endosymbiont of Bathymodiolus heckerae,5999815
Egicoccus halophilus,5642408
Pseudoalteromonas ulvae,145507
Bradyrhizobium japonicum,263896
Cairneyella variabilis,5262594
Acidiphilium rubrum,533450
Haliclystus tenuis,544363
Bradyrhizobium sp. TUTVSBESA,5638749
Coprinellus sclerocystidiosus,413115
Mycocalicium subtile,697270
Rhizobium leguminosarum,43976
Lactarius pseudodelicatus,4096254
Kryptoperidinium foliaceum,815107
Helicomyces roseus,25859
Gymnodinium sp. NVA/RUS/2008,4038079
Loktanella sp. II 4.36,5640486
Exophiala sideris,586038
Chlorosarcinales,133654
Derxomyces huiaensis,512988
Chlamydomonas sp. JB7,5293038
Pyrenochaeta cava,948556
Hyaloscypha monodictys,902263
Pontibacter sp. RCML-11,792221
Platystomum crataegi,5978265
Corynespora cassiicola,212254
Saprolegnia sp. SAP3,4027542
Tomentella fuscocinerea,840724
Phycisphaeraceae,822784
Acidiella bohemica,5277370
Oligoporus dissectus,25507
Corticiaceae,464881
Cladosporium halotolerans,580442
Apodospora sp. GSH5_5_14,5480174
Labyrinthulomycetes,273318
Poronia australiensis,3693427
[Clostridium] cellobioparum,None
Amphicaryon earnesti,945660
Nitriliruptor alkaliphilus,534279
Ferritrophicum radicicola,167638
Cladophialophora bantiana,757326
Hypomyces sp. 15PA19,1082683
Dokdonella immobilis,835223
Pseudo-nitzschia australis,15557
Scinaia confusa,801671
Tepidibacillus decaturensis,5893907
Chaetoceros sp. MBTD-CMFRI-S045,5656073
Bacillus sp. TX3,812544
Acidobacterium sp. SCGC AAA240-O11,5177690
Trichodina domerguei,2826698
Andreesenia angusta,57597
Armatimonas rosea,1088929
Diaporthe lusitanicae,994588
Geastrum minimum,367355
Tulasnellaceae,183806
Flavihumibacter sp.,560821
Rubrobacter sp. VFA70612_S5,956579
Cliona vermifera,2839593
Priapulida,1085175
Variovorax boronicumulans,387431
Clostridium sp. XB90,504486
Cryptomycota,338285
Sordariaceae,572453
Desulfitobacterium sp. IRF24,5285562
Chaunacanthida,45756
Kondoaceae,5260747
Hygrophorus pudorinus,207786
Archangium disciforme,939425
Tilletia ehrhartae,507707
Heterobasidion occidentale,4095755
Avena fatua,790378
Sinorhizobium sp. ORS 3410,831966
Bradyrhizobium sp.,263921
Sediminispirochaeta smaragdinae,745553
Rogersella griseliniae,129511
Arthrobotrys gephyropaga,327520
Ceratobasidium sp.,234859
Marinilabiliales,7008806
Sporomusa aerivorans,762372
Tissierellia,5895975
Riemerella anatipestifer,648541
Aspergillus terreus,104248
Batrachospermaceae,629576
